date,code,open,close,high,low,vol,amount,up_count,down_count,date_stamp,volume
2018-05-04,000300,3784.32,3774.6,3801.52,3770.94,715542.0,98315255808.0,95,178,1525363200.0,715542.0
2018-05-07,000300,3782.54,3834.19,3834.59,3776.03,872861.0,126354800640.0,271,9,1525622400.0,872861.0
2018-05-08,000300,3834.61,3878.68,3892.07,3833.73,942151.0,135445864448.0,216,59,1525708800.0,942151.0
2018-05-09,000300,3876.13,3871.62,3878.94,3855.74,667129.0,92322897920.0,101,174,1525795200.0,667129.0
2018-05-10,000300,3882.84,3893.06,3894.49,3867.31,706678.0,103255138304.0,177,86,1525881600.0,706678.0
2018-05-11,000300,3902.15,3872.84,3903.34,3871.95,733566.0,107715461120.0,74,202,1525968000.0,733566.0
2018-05-14,000300,3886.87,3909.29,3919.3,3886.87,819760.0,122520051712.0,149,124,1526227200.0,819760.0
2018-05-15,000300,3920.14,3924.1,3924.34,3892.92,760495.0,106091905024.0,185,90,1526313600.0,760495.0
2018-05-16,000300,3909.82,3892.84,3923.34,3889.19,719136.0,106533928960.0,81,199,1526400000.0,719136.0
2018-05-17,000300,3895.49,3864.05,3899.51,3858.85,590301.0,87104167936.0,82,187,1526486400.0,590301.0
2018-05-18,000300,3860.16,3903.06,3903.06,3841.9,726139.0,96823853056.0,221,61,1526572800.0,726139.0
2018-05-21,000300,3925.54,3921.24,3937.46,3913.6,926417.0,120528723968.0,215,66,1526832000.0,926417.0
2018-05-22,000300,3918.82,3906.21,3918.82,3881.17,753687.0,102883344384.0,100,171,1526918400.0,753687.0
2018-05-23,000300,3898.27,3854.58,3898.27,3854.58,837223.0,110684504064.0,46,236,1527004800.0,837223.0
2018-05-24,000300,3853.29,3827.22,3859.1,3823.92,683450.0,93408223232.0,78,202,1527091200.0,683450.0
2018-05-25,000300,3823.75,3816.5,3841.12,3804.14,708363.0,95667544064.0,99,179,1527177600.0,708363.0
2018-05-28,000300,3816.27,3833.26,3846.55,3799.32,715211.0,100001636352.0,123,153,1527436800.0,715211.0
2018-05-29,000300,3824.19,3804.01,3841.78,3800.67,815526.0,117288583168.0,98,178,1527523200.0,815526.0
2018-05-30,000300,3755.18,3723.37,3767.89,3722.07,879132.0,115858972672.0,27,257,1527609600.0,879132.0
2018-05-31,000300,3749.3,3802.38,3804.79,3742.53,926668.0,130545418240.0,256,25,1527696000.0,926668.0
2018-06-01,000300,3789.67,3770.59,3802.54,3753.84,778218.0,105934864384.0,95,171,1527782400.0,778218.0
2018-06-04,000300,3785.19,3807.58,3813.41,3776.62,766243.0,115146465280.0,137,140,1528041600.0,766243.0
2018-06-05,000300,3811.29,3845.32,3845.56,3800.93,786873.0,121261465600.0,217,54,1528128000.0,786873.0
2018-06-06,000300,3839.68,3837.35,3848.33,3830.9,731172.0,107142045696.0,110,159,1528214400.0,731172.0
2018-06-07,000300,3846.94,3831.01,3859.85,3827.69,802561.0,112365707264.0,117,150,1528300800.0,802561.0
2018-06-08,000300,3819.45,3779.62,3819.46,3759.27,833373.0,107818795008.0,38,242,1528387200.0,833373.0
2018-06-11,000300,3770.21,3779.98,3792.55,3756.52,687098.0,105597927424.0,114,162,1528646400.0,687098.0
2018-06-12,000300,3783.19,3825.95,3830.47,3765.26,732062.0,116217143296.0,209,62,1528732800.0,732062.0
2018-06-13,000300,3814.62,3788.34,3817.45,3782.07,663779.0,97185497088.0,39,236,1528819200.0,663779.0
2018-06-14,000300,3774.64,3773.37,3808.16,3759.25,684713.0,99234013184.0,124,142,1528905600.0,684713.0
2018-06-15,000300,3763.04,3753.43,3780.34,3737.43,854888.0,109534904320.0,95,184,1528992000.0,854888.0
2018-06-19,000300,3702.67,3621.12,3712.82,3583.02,1607065.0,193848803328.0,39,244,1529337600.0,1607065.0
2018-06-20,000300,3602.55,3635.44,3649.34,3578.17,867180.0,112804814848.0,174,105,1529424000.0,867180.0
2018-06-21,000300,3633.56,3592.97,3673.56,3589.49,939085.0,115584147456.0,66,216,1529510400.0,939085.0
2018-06-22,000300,3567.89,3608.9,3609.08,3542.46,751178.0,89687285760.0,221,55,1529596800.0,751178.0
2018-06-25,000300,3625.8,3560.48,3631.03,3559.03,798770.0,106690347008.0,60,219,1529856000.0,798770.0
2018-06-26,000300,3521.59,3531.11,3541.78,3478.21,849852.0,108132163584.0,134,142,1529942400.0,849852.0
2018-06-27,000300,3525.13,3459.26,3537.66,3441.79,814918.0,107628896256.0,58,218,1530028800.0,814918.0
2018-06-28,000300,3434.94,3423.53,3477.06,3416.95,759180.0,98570526720.0,75,200,1530115200.0,759180.0
2018-06-29,000300,3431.96,3510.98,3512.38,3425.22,772570.0,97616363520.0,283,2,1530201600.0,772570.0
2018-07-02,000300,3504.46,3407.96,3506.9,3383.5,843514.0,107601543168.0,20,264,1530460800.0,843514.0
2018-07-03,000300,3410.48,3409.28,3422.04,3319.29,952786.0,129898020864.0,194,85,1530547200.0,952786.0
2018-07-04,000300,3398.78,3363.75,3418.33,3359.09,751580.0,93648560128.0,40,233,1530633600.0,751580.0
2018-07-05,000300,3365.55,3342.44,3398.49,3330.71,815879.0,97544617984.0,68,213,1530720000.0,815879.0
2018-07-06,000300,3347.06,3365.12,3396.25,3295.73,860975.0,109481943040.0,172,101,1530806400.0,860975.0
2018-07-09,000300,3378.91,3459.18,3459.32,3378.91,766015.0,100918861824.0,278,7,1531065600.0,766015.0
2018-07-10,000300,3464.91,3467.52,3474.14,3437.27,695488.0,90127441920.0,180,93,1531152000.0,695488.0
2018-07-11,000300,3398.93,3407.53,3427.57,3375.14,720409.0,89661505536.0,25,262,1531238400.0,720409.0
2018-07-12,000300,3403.33,3481.06,3499.1,3403.33,963535.0,117805514752.0,281,6,1531324800.0,963535.0
2018-07-13,000300,3488.5,3492.69,3499.76,3474.91,729558.0,99800186880.0,136,140,1531411200.0,729558.0
2018-07-16,000300,3488.97,3472.09,3506.24,3459.73,682820.0,90754285568.0,104,172,1531670400.0,682820.0
2018-07-17,000300,3466.42,3449.38,3467.19,3420.97,619830.0,85720563712.0,89,181,1531756800.0,619830.0
2018-07-18,000300,3456.61,3431.32,3479.26,3430.16,665303.0,88556871680.0,65,207,1531843200.0,665303.0
2018-07-19,000300,3444.8,3428.34,3466.51,3417.96,684777.0,88804909056.0,92,191,1531929600.0,684777.0
2018-07-20,000300,3426.46,3492.89,3505.93,3398.95,1019847.0,122196951040.0,253,34,1532016000.0,1019847.0
2018-07-23,000300,3471.86,3525.75,3527.53,3464.65,1190366.0,143960932352.0,234,50,1532275200.0,1190366.0
2018-07-24,000300,3530.66,3581.71,3596.51,3530.66,1569124.0,177448960000.0,241,42,1532361600.0,1569124.0
2018-07-25,000300,3589.51,3577.75,3589.98,3566.31,967585.0,112176693248.0,101,178,1532448000.0,967585.0
2018-07-26,000300,3583.32,3536.25,3593.92,3528.64,903496.0,105577283584.0,71,207,1532534400.0,903496.0
2018-07-27,000300,3533.77,3521.23,3545.41,3512.7,701781.0,81192173568.0,83,191,1532620800.0,701781.0
2018-07-30,000300,3520.85,3515.08,3550.9,3489.55,821169.0,96183099392.0,116,164,1532880000.0,821169.0
2018-07-31,000300,3510.47,3517.66,3528.15,3493.15,679808.0,80022151168.0,175,102,1532966400.0,679808.0
2018-08-01,000300,3530.03,3447.39,3543.61,3446.78,903486.0,107477213184.0,32,257,1533052800.0,903486.0
2018-08-02,000300,3434.35,3370.96,3434.35,3322.1,1013087.0,122401284096.0,30,258,1533139200.0,1013087.0
2018-08-03,000300,3366.66,3315.28,3381.34,3315.2,707969.0,91395989504.0,50,227,1533225600.0,707969.0
2018-08-06,000300,3312.82,3273.27,3344.25,3257.69,779750.0,97517993984.0,50,228,1533484800.0,779750.0
2018-08-07,000300,3284.98,3368.87,3368.96,3263.5,917839.0,107512225792.0,283,7,1533571200.0,917839.0
2018-08-08,000300,3362.15,3314.51,3368.16,3311.77,792848.0,90958913536.0,46,234,1533657600.0,792848.0
2018-08-09,000300,3303.48,3397.53,3408.39,3299.62,919575.0,108802318336.0,278,7,1533744000.0,919575.0
2018-08-10,000300,3398.41,3405.02,3424.04,3380.57,689672.0,85634523136.0,158,112,1533830400.0,689672.0
2018-08-13,000300,3369.98,3390.34,3396.19,3336.7,761915.0,90869293056.0,115,168,1534089600.0,761915.0
2018-08-14,000300,3386.48,3372.91,3391.73,3356.61,606514.0,72121991168.0,94,181,1534176000.0,606514.0
2018-08-15,000300,3371.96,3291.98,3372.14,3288.71,681740.0,83402194944.0,6,284,1534262400.0,681740.0
2018-08-16,000300,3251.86,3276.73,3315.2,3231.56,765473.0,89269174272.0,87,195,1534348800.0,765473.0
2018-08-17,000300,3305.9,3229.62,3311.57,3224.1,673954.0,84452450304.0,34,251,1534435200.0,673954.0
2018-08-20,000300,3238.22,3267.25,3267.25,3209.01,709042.0,88963383296.0,219,67,1534694400.0,709042.0
2018-08-21,000300,3271.84,3326.65,3331.71,3270.03,752055.0,97925840896.0,252,33,1534780800.0,752055.0
2018-08-22,000300,3328.97,3307.95,3328.97,3299.39,507870.0,66548535296.0,50,237,1534867200.0,507870.0
2018-08-23,000300,3308.46,3320.03,3336.11,3285.81,611123.0,80212787200.0,178,87,1534953600.0,611123.0
2018-08-24,000300,3308.48,3325.33,3353.04,3291.87,637658.0,77197844480.0,133,139,1535040000.0,637658.0
2018-08-27,000300,3339.39,3406.57,3406.57,3339.26,942700.0,114960965632.0,287,5,1535299200.0,942700.0
2018-08-28,000300,3408.15,3400.17,3416.59,3388.81,754453.0,94945951744.0,144,136,1535385600.0,754453.0
2018-08-29,000300,3393.05,3386.57,3398.71,3377.12,670204.0,79072296960.0,79,192,1535472000.0,670204.0
2018-08-30,000300,3385.81,3351.09,3402.56,3349.47,683852.0,80226050048.0,41,248,1535558400.0,683852.0
2018-08-31,000300,3333.38,3334.5,3356.58,3310.87,762056.0,96091889664.0,111,167,1535644800.0,762056.0
2018-09-03,000300,3320.69,3321.82,3325.61,3291.78,664298.0,81305681920.0,104,179,1535904000.0,664298.0
2018-09-04,000300,3324.19,3363.9,3370.96,3307.96,670888.0,85892038656.0,258,29,1535990400.0,670888.0
2018-09-05,000300,3349.7,3298.14,3354.2,3298.14,643018.0,80656678912.0,30,262,1536076800.0,643018.0
2018-09-06,000300,3286.66,3262.88,3311.5,3253.76,623002.0,79373139968.0,58,214,1536163200.0,623002.0
2018-09-07,000300,3273.89,3277.64,3316.62,3253.73,639474.0,81263443968.0,156,110,1536249600.0,639474.0
2018-09-10,000300,3271.38,3230.07,3277.88,3227.85,638170.0,76175581184.0,39,248,1536508800.0,638170.0
2018-09-11,000300,3229.71,3224.21,3245.62,3209.11,584913.0,67722117120.0,145,129,1536595200.0,584913.0
2018-09-12,000300,3216.99,3202.03,3225.6,3194.98,546279.0,68887019520.0,129,136,1536681600.0,546279.0
2018-09-13,000300,3239.69,3236.57,3249.59,3191.4,672903.0,85887959040.0,238,46,1536768000.0,672903.0
2018-09-14,000300,3242.83,3242.09,3254.1,3227.94,601306.0,76481208320.0,112,158,1536854400.0,601306.0
2018-09-17,000300,3224.93,3204.92,3230.79,3200.51,522595.0,60650942464.0,39,240,1537113600.0,522595.0
2018-09-18,000300,3193.64,3269.43,3270.11,3193.64,704250.0,83899138048.0,276,12,1537200000.0,704250.0
2018-09-19,000300,3262.0,3312.48,3335.99,3258.31,891706.0,109395427328.0,241,39,1537286400.0,891706.0
2018-09-20,000300,3314.88,3310.13,3332.31,3303.07,645610.0,76660842496.0,110,163,1537372800.0,645610.0
2018-09-21,000300,3320.7,3410.49,3410.49,3307.77,1084160.0,123573116928.0,277,12,1537459200.0,1084160.0
2018-09-25,000300,3375.97,3379.8,3394.38,3367.03,690546.0,82870026240.0,71,210,1537804800.0,690546.0
2018-09-26,000300,3388.56,3417.24,3448.26,3383.24,931733.0,119113318400.0,208,57,1537891200.0,931733.0
2018-09-27,000300,3415.95,3403.59,3423.71,3394.73,697652.0,87573299200.0,75,200,1537977600.0,697652.0
2018-09-28,000300,3409.96,3438.87,3444.99,3404.7,843777.0,94880276480.0,238,41,1538064000.0,843777.0
2018-10-08,000300,3361.56,3290.9,3364.46,3285.25,978889.0,114164219904.0,5,284,1538928000.0,978889.0
2018-10-09,000300,3290.17,3288.69,3309.8,3276.13,667232.0,78372937728.0,118,141,1539014400.0,667232.0
2018-10-10,000300,3295.43,3281.6,3315.73,3256.58,644928.0,79166808064.0,166,109,1539100800.0,644928.0
2018-10-11,000300,3179.54,3124.11,3209.52,3099.04,1209413.0,125723082752.0,1,289,1539187200.0,1209413.0
2018-10-12,000300,3123.37,3170.73,3184.12,3094.97,986111.0,104423079936.0,170,112,1539273600.0,986111.0
2018-10-15,000300,3173.85,3126.45,3183.13,3120.23,696050.0,77137698816.0,41,235,1539532800.0,696050.0
2018-10-16,000300,3128.58,3100.97,3166.09,3089.37,688877.0,75206467584.0,59,217,1539619200.0,688877.0
2018-10-17,000300,3140.68,3118.25,3149.13,3062.55,768371.0,86132695040.0,211,74,1539705600.0,768371.0
2018-10-18,000300,3097.79,3044.39,3097.79,3043.38,737719.0,79703728128.0,21,266,1539792000.0,737719.0
2018-10-19,000300,3017.75,3134.95,3137.75,3009.5,988396.0,110951366656.0,276,13,1539878400.0,988396.0
2018-10-22,000300,3159.56,3270.27,3297.38,3159.56,1458620.0,170651303936.0,288,1,1540137600.0,1458620.0
2018-10-23,000300,3273.13,3183.43,3276.02,3163.57,1210132.0,142589181952.0,38,246,1540224000.0,1210132.0
2018-10-24,000300,3169.46,3188.2,3245.4,3164.29,1109097.0,120954388480.0,153,124,1540310400.0,1109097.0
2018-10-25,000300,3107.84,3194.31,3197.32,3099.89,1069518.0,113291747328.0,140,137,1540396800.0,1069518.0
2018-10-26,000300,3204.28,3173.64,3218.1,3151.92,1012993.0,106070368256.0,140,138,1540483200.0,1012993.0
2018-10-29,000300,3157.49,3076.89,3158.81,3062.58,918397.0,108479488000.0,44,239,1540742400.0,918397.0
2018-10-30,000300,3061.93,3110.26,3146.63,3050.77,1160701.0,131767099392.0,221,59,1540828800.0,1160701.0
2018-10-31,000300,3116.66,3153.82,3168.92,3106.03,1112074.0,117099700224.0,222,59,1540915200.0,1112074.0
2018-11-01,000300,3185.2,3177.03,3217.8,3173.1,1326533.0,145919311872.0,179,96,1541001600.0,1326533.0
2018-11-02,000300,3258.61,3290.25,3290.25,3222.44,1534661.0,178340642816.0,285,6,1541088000.0,1534661.0
2018-11-05,000300,3269.47,3262.84,3279.88,3230.36,1097066.0,123630919680.0,107,172,1541347200.0,1097066.0
2018-11-06,000300,3254.98,3243.15,3254.98,3213.9,838691.0,91703894016.0,95,186,1541433600.0,838691.0
2018-11-07,000300,3243.88,3221.91,3270.5,3218.42,916155.0,101814919168.0,71,215,1541520000.0,916155.0
2018-11-08,000300,3251.73,3212.77,3253.57,3207.71,764145.0,85221662720.0,82,198,1541606400.0,764145.0
2018-11-09,000300,3193.3,3167.44,3193.3,3166.31,842827.0,88194195456.0,69,217,1541692800.0,842827.0
2018-11-12,000300,3160.25,3205.14,3206.51,3152.44,880623.0,97363050496.0,269,20,1541952000.0,880623.0
2018-11-13,000300,3164.92,3237.38,3254.77,3161.1,1264934.0,125603045376.0,240,40,1542038400.0,1264934.0
2018-11-14,000300,3233.64,3204.94,3239.25,3200.23,1138086.0,105386565632.0,78,207,1542124800.0,1138086.0
2018-11-15,000300,3201.28,3242.37,3242.38,3198.78,985588.0,100119191552.0,271,19,1542211200.0,985588.0
2018-11-16,000300,3242.88,3257.67,3282.39,3223.72,1268768.0,135379804160.0,174,102,1542297600.0,1268768.0
2018-11-19,000300,3258.79,3294.6,3294.6,3251.07,1159565.0,123188781056.0,198,88,1542556800.0,1159565.0
2018-11-20,000300,3268.08,3218.41,3278.78,3213.68,1093611.0,114155069440.0,20,271,1542643200.0,1093611.0
2018-11-21,000300,3187.1,3226.49,3230.26,3185.24,841197.0,87813275648.0,142,130,1542729600.0,841197.0
2018-11-22,000300,3232.97,3214.43,3235.45,3199.7,650982.0,70083371008.0,103,175,1542816000.0,650982.0
2018-11-23,000300,3208.59,3143.48,3212.2,3139.39,846382.0,86864945152.0,4,291,1542902400.0,846382.0
2018-11-26,000300,3148.67,3141.24,3169.44,3131.64,593791.0,61899481088.0,117,160,1543161600.0,593791.0
2018-11-27,000300,3152.77,3137.24,3162.01,3126.29,554078.0,61946261504.0,141,134,1543248000.0,554078.0
2018-11-28,000300,3137.75,3178.93,3179.41,3126.62,748819.0,77620551680.0,262,29,1543334400.0,748819.0
2018-11-29,000300,3198.83,3137.65,3204.86,3137.65,804984.0,86927613952.0,31,255,1543420800.0,804984.0
2018-11-30,000300,3136.2,3172.69,3175.15,3132.42,709210.0,77297696768.0,242,41,1543507200.0,709210.0
2018-12-03,000300,3260.69,3260.95,3273.64,3228.36,1214871.0,145828413440.0,291,5,1543766400.0,1214871.0
2018-12-04,000300,3256.23,3267.71,3267.94,3243.7,794150.0,90543603712.0,183,93,1543852800.0,794150.0
2018-12-05,000300,3224.26,3252.0,3266.9,3219.98,761530.0,90909089792.0,71,221,1543939200.0,761530.0
2018-12-06,000300,3218.11,3181.67,3223.52,3179.89,763287.0,95678881792.0,18,277,1544025600.0,763287.0
2018-12-07,000300,3187.49,3181.56,3193.82,3176.71,533619.0,66323972096.0,184,94,1544112000.0,533619.0
2018-12-10,000300,3153.52,3144.76,3170.15,3134.38,634372.0,73717202944.0,51,242,1544371200.0,634372.0
2018-12-11,000300,3148.23,3159.82,3161.96,3143.61,532238.0,60014968832.0,203,78,1544457600.0,532238.0
2018-12-12,000300,3181.57,3170.61,3182.21,3160.28,533099.0,60536221696.0,185,91,1544544000.0,533099.0
2018-12-13,000300,3178.89,3219.69,3234.08,3169.42,904427.0,103375478784.0,264,28,1544630400.0,904427.0
2018-12-14,000300,3207.35,3165.91,3210.72,3165.91,843012.0,91576901632.0,19,276,1544716800.0,843012.0
2018-12-17,000300,3158.28,3161.2,3167.51,3134.37,664970.0,77151494144.0,140,144,1544976000.0,664970.0
2018-12-18,000300,3139.95,3128.43,3165.0,3114.47,638203.0,72035450880.0,55,233,1545062400.0,638203.0
2018-12-19,000300,3133.74,3091.13,3137.01,3086.76,555223.0,67872923648.0,36,251,1545148800.0,555223.0
2018-12-20,000300,3083.54,3067.42,3097.72,3044.29,697494.0,78181425152.0,127,158,1545235200.0,697494.0
2018-12-21,000300,3055.33,3029.4,3057.4,3007.61,767581.0,84824064000.0,53,229,1545321600.0,767581.0
2018-12-24,000300,3015.5,3038.2,3040.35,3007.33,572996.0,63880740864.0,179,97,1545580800.0,572996.0
2018-12-25,000300,3006.88,3017.28,3030.14,2964.88,786894.0,80413564928.0,74,220,1545667200.0,786894.0
2018-12-26,000300,3012.87,3002.03,3029.06,2996.48,556470.0,58574970880.0,87,198,1545753600.0,556470.0
2018-12-27,000300,3042.95,2990.51,3047.24,2990.51,805417.0,81159266304.0,84,193,1545840000.0,805417.0
2018-12-28,000300,2994.8,3010.65,3024.35,2984.82,710537.0,78145306624.0,200,81,1545926400.0,710537.0
2019-01-02,000300,3017.07,2969.54,3018.78,2958.49,686630.0,76105572352.0,70,216,1546358400.0,686630.0
2019-01-03,000300,2963.02,2964.84,3000.44,2953.26,708671.0,76664799232.0,145,142,1546444800.0,708671.0
2019-01-04,000300,2940.19,3035.87,3036.81,2935.83,1033189.0,107141038080.0,286,12,1546531200.0,1033189.0
2019-01-07,000300,3055.15,3054.3,3061.75,3035.91,1011643.0,105703940096.0,217,73,1546790400.0,1011643.0
2019-01-08,000300,3049.87,3047.7,3055.51,3038.53,861705.0,79628886016.0,103,184,1546876800.0,861705.0
2019-01-09,000300,3065.23,3078.48,3117.96,3062.85,1073643.0,117129682944.0,181,103,1546963200.0,1073643.0
2019-01-10,000300,3077.48,3072.69,3092.54,3062.57,852717.0,90206871552.0,87,207,1547049600.0,852717.0
2019-01-11,000300,3082.26,3094.78,3102.83,3071.03,717864.0,77420240896.0,218,62,1547136000.0,717864.0
2019-01-14,000300,3092.5,3067.78,3097.41,3064.38,661217.0,68115968000.0,74,213,1547395200.0,661217.0
2019-01-15,000300,3071.52,3127.99,3129.37,3064.67,887729.0,99976888320.0,262,26,1547481600.0,887729.0
2019-01-16,000300,3126.13,3128.65,3135.01,3117.29,802143.0,85781594112.0,120,164,1547568000.0,802143.0
2019-01-17,000300,3132.63,3111.42,3141.71,3110.06,801748.0,82888204288.0,79,206,1547654400.0,801748.0
2019-01-18,000300,3124.5,3168.17,3171.69,3120.35,1039638.0,106780655616.0,266,29,1547740800.0,1039638.0
2019-01-21,000300,3170.88,3185.64,3199.21,3170.88,939150.0,105536987136.0,170,109,1548000000.0,939150.0
2019-01-22,000300,3181.95,3143.32,3181.95,3135.34,729905.0,78150877184.0,31,265,1548086400.0,729905.0
